,grid_id,location,txt,flood_ct
2480,"(45, 16)","['Bosanska Krupa', 'Karlovac', 'Cazin', ' Sisak-moslavia', ' Sisak-moslavina provinces']","Bosanska Krupa is located on the border within the Federation of Bosnia and Herzegovina adjacent to the municipalities of Bužim, Cazin, Bihać, Bosanski Petrovac, Sanski Most, and Krupa na Uni. The last mentioned municipality is part of the Republika Srpska entity and was part of the Bosanska Krupa municipality before the Bosnian War, but after the Dayton Agreement it became a separate municipality.",3.0
2481,"(45, 17)","[' Prijedor district', 'Banja Luka', 'Kostajnica', 'Banja Luka district ', 'Banja-Luka']",,3.0
2482,"(45, 18)","['Doboj Istok', 'Slavonski Brod', ' Slavonski Brod-posav']","Doboj East is situated between the cities of Gračanica to the east and the city of Doboj to the west. To the south lies the Spreča river which also serves as the municipalities edge and subsequent border with Petrovo, Bosnia and Herzegovina. The Spreča valley covers the southern half of the municipality where the ground is very fertile thus the area is mostly agricultural plots. Going north the elevation starts rising and the terrain is much hillier, this represents the southern part of the Trebava mountain.",2.0
2483,"(45, 19)","['Somaljevac', 'Vukovar-Srijem county', 'Loznica', 'Sabac', 'Brcko district']","Vukovar-Srijem County lies in the far northeastern part of Croatia, in the regions of eastern Slavonia and west Syrmia. Total area of the county is 2,454 km2. Two major rivers run through the county, the Danube and the Sava, and two smaller rivers, the Bosut and the Vuka. The Bosut is a tributary of the Sava river, while the Vuka is a tributary of the Danube. Small Bosut tributaries within the water-land Spačva basin are Spačva and Studva.  The county's highest point is Čukala, on the Fruška Gora, at 294 meters (965 ft), and its lowest point is on the Spačva River at 78 meters (256 ft) within the Spačva basin. Vukovar-Srijem County has a moderate continental climate, with a yearly average of 11 °C (52 °F). The county has an average annual rainfall of 650 mm (26 in) in the east, up to 800 mm (31 in) in western parts (25.6 to 31.5 in).
The Vukovar-Srijem County borders the Osijek-Baranja County to the north and west, Brod-Posavina County to the west, Bosnian and Herzegovinian entity of Republika Srpska to the south and south-west and Brčko District to south, Posavina Canton to south-west and Serbian Srem District to south-east and South Bačka District to north-east. The Croatian Government has claims on the islands of Šarengrad and Vukovar on the Danube river, which are under Serbian control.",5.0
2484,"(45, 20)","[' Novi Sad city ', ' Zrenjanin city ', 'Vojvodina', 'Medja', 'Banja Koviljaca', 'Belgrade', 'Belgrade ']","The city lies on the meander of the river Danube, which is only 350 meters wide beneath the marking stones of Petrovaradin. A section of the Danube-Tisza-Danube Canal marks the northern edge of the wider city centre. The main part of the city lies on the left bank of the Danube in the region of Bačka, while the smaller settlements of Petrovaradin and Sremska Kamenica lie on the right bank, in the region of Srem (Syrmia). The section situated on the left bank of the river lies on one of the southernmost and lowest parts of the Pannonian Plain, while Fruška Gora on the right bank is a horst mountain. Alluvial plains along the Danube are well-formed, especially on the left bank, and in some parts 10 kilometres (6 miles) from the river. A large part of Novi Sad lies on a fluvial terrace with an elevation between 80 to 83 metres (262 to 272 feet). The northern part of Fruška Gora is composed of massive landslide zones, although they are largely inactive with the exception of the Ribnjak neighbourhood between Sremska Kamenica and Petrovaradin Fortress.
The total land area of the city is 699 square kilometres (270 sq mi), while its urban area spans 129.7 km2 (50 sq mi).",3.0
2485,"(45, 21)","['Vouteg', 'Grocka', ' Morava', ' Juzno-banatski']","Mali Mokri Lug occupies the northern section of the Mokroluški potok valley, which is today used as a route for the Belgrade-Niš highway and divides Mali Mokri Lug and Veliki Mokri Lug. The neighborhood occupies the southern slopes of several hills (Bajdina, Zeleno Brdo, Stojčino Brdo with an altitude of 270 m or 886 ft), descending into the Mokroluški potok's valley, so the entire neighborhood is built downhill.",2.0
2486,"(45, 22)","['Orsova', ' Caras-severin']","This county has a total area of 4,933 km2.
In the North-West there are the Mehedinți Mountains with heights up to 1500 m, part of the Western end of the Southern Carpathians.
The heights decrease towards the East, passing through the hills to a high plain - the Western end of the Romanian Plain.
In the South the Danube flows, forming a wide valley, with channels and ponds.  Another important river is the Motru River in the East side, an affluent of the Jiu River.  Also, in the West side there is the Cerna River forming a passage between the Oltenia region and the Banat region.",0.0
2487,"(45, 25)",[' Dambovita departments'],"ISO 3166-2:RO is the entry for Romania in ISO 3166-2, part of the ISO 3166 standard published by the International Organization for Standardization (ISO), which defines codes for the names of the principal subdivisions (e.g., provinces or states) of all countries coded in ISO 3166-1.
Currently for Romania, ISO 3166-2 codes are defined for 41 departments and 1 municipality. The municipality Bucharest is the capital of the country and has special status equal to the departments.
Each code consists of two parts, separated by a hyphen. The first part is RO, the ISO 3166-1 alpha-2 code of Romania. The second part is either of the following:

one letter: municipality
two letters: departmentsThe letters are currently used in vehicle registration plates.

",1.0
2488,"(45, 27)",[' Ialomita'],"Ialomița County has a total area of 4,453 km2 (1,719 sq mi). The county is situated in the Bărăgan Plain. The area is flat crossed by small rivers with small but deep valleys.
Its eastern border is on the Danube. The Ialomița River crosses the county from West to East about the middle. The Danube is split around the Ialomița Pond into the Old Danube branch and the Borcea branch.
Until 1940 (in the western part) and 1967 (in the eastern part) the county/plain was home of the great bustard (dropie in Romanian), with large populations of this bird. The birds disappeared because of the massive village buildout and hunting them for food.",0.0
2489,"(45, 28)","['Bucharest-Braila-Brasov', 'Braila']",Brăila is part of the strategically important Focșani Gate.,1.0
2490,"(45, 29)",[' along Danube'],"Classified as an international waterway, it originates in the town of Donaueschingen, in the Black Forest of Germany, at the confluence of the rivers Brigach and Breg. The Danube then flows southeast for about 2,730 km (1,700 mi), passing through four capital cities (Vienna, Bratislava, Budapest, and Belgrade) before emptying into the Black Sea via the Danube Delta in Romania and Ukraine.
Once a long-standing frontier of the Roman Empire, the river passes through or touches the borders of 10 countries: Romania (29.0% of basin area), Hungary (11.6%), Serbia (10.2%), Austria (10.0%), Germany (7.0%), Bulgaria (5.9%), Slovakia (5.9%), Croatia (4.4%), Ukraine (3.8%), and Moldova (1.6%). Its drainage basin extends into nine more (ten if Kosovo is included).",1.0
2491,"(45, 34)","['Crimea', 'Crimea', ' Krym']","Covering an area of 27,000 km2 (10,425 sq mi), Crimea is located on the northern coast of the Black Sea and on the western coast of the Sea of Azov; the only land border is shared with Ukraine's Kherson Oblast on the north. Crimea is almost an island and only connected to the continent by the Isthmus of Perekop, a strip of land about 5–7 kilometres (3.1–4.3 mi) wide.
Much of the natural border between the Crimean Peninsula and the Ukrainian mainland comprises the Syvash or ""Rotten Sea"", a large system of shallow lagoons stretching along the western shore of the Sea of Azov. Besides the isthmus of Perekop, the peninsula is connected to the Kherson Oblast's Henichesk Raion by bridges over the narrow Chonhar and Henichesk straits and over Kerch Strait to the Krasnodar Krai. The northern part of Arabat Spit is administratively part of Henichesk Raion in Kherson Oblast, including its two rural communities of Shchaslyvtseve and Strilkove. The eastern tip of the Crimean peninsula comprises the Kerch Peninsula, separated from Taman Peninsula on the Russian mainland by the Kerch Strait, which connects the Black Sea with the Sea of Azov, at a width of between 3–13 kilometres (1.9–8.1 mi).
Geographers generally divide the peninsula into three zones: the steppe, the Crimean Mountains, and the Southern Coast.",0.0
2492,"(45, 37)",['Anapa'],"Krasnodar Krai is located in the southwestern part of the North Caucasus and borders with Rostov Oblast in the northeast, Stavropol Krai and Karachay-Cherkessia in the east, and with the Abkhazia region (internationally recognized as part of Georgia) in the south. The Republic of Adygea is completely encircled by the krai territory. The krai's Taman Peninsula is situated between the Sea of Azov in the north and the Black Sea in the south. In the west, the Kerch Strait separates the krai from the contested Crimean Peninsula, internationally recognised as part of Ukraine but under de facto Russian control. At its widest extent, the krai stretches for 327 kilometers (203 mi) from north to south and for 360 kilometers (220 mi) from east to west.The krai is split into two distinct parts by the Kuban River, which gave its name to this entire geographic region. The southern, seaward part is the western extremity of the Caucasus range, lying within the Crimean Submediterranean forest complex ecoregion; the climate is Mediterranean or, in the southeast, subtropical. Historically it is known as Circassia. The northern part is a steppe zone which shares continental climate patterns. It is also known as Kuban region.

The height of the mountains exceeds 3,000 meters (9,800 ft), with Mount Tsakhvoa being the highest at 3,346 meters (10,978 ft). Mount Fisht, at 2,867 meters (9,406 ft), is the Great Caucasus' westernmost peak with a glacier.The Black Sea coast stretches from the Kerch Strait to Adler and is shielded by the Caucasus Mountains from the cold northern winds. Numerous small mountain rivers flow in the coastal areas, often creating picturesque waterfalls.Lake Abrau, located in the wine-making region of Abrau-Dyurso, is the largest lake in the northeastern Caucasus region.",1.0
2493,"(45, 38)","['Neberdzhaevskaya', ' Abinskiy districts']","Abinsky District (Russian: Аби́нский райо́н) is an administrative district (raion), one of the thirty-eight in Krasnodar Krai, Russia. As a municipal division, it is incorporated as Abinsky Municipal District. It is located in the west of the krai. The area of the district is 1,624 square kilometers (627 sq mi). Its administrative center is the town of Abinsk. Population:  91,909 (2010 Census); 89,794 (2002 Census); 82,426 (1989 Census). The population of Abinsk accounts for 38.0% of the district's total population.

",2.0
2494,"(45, 40)","['Maykopsky', 'Adygea', 'Republic  Adygeya']",Pervomaysky is located 15 km south of Tulsky (the district's administrative centre) by road. Vesyoly is the nearest rural locality.,3.0
2495,"(45, 41)",['Labinsk'],"The town is situated in the central part of Krasnodar Krai, at the confluence of the Kuban and Laba rivers, 62 km to the east of Krasnodar.",1.0
2496,"(45, 43)",['Stavropol region'],"The krai encompasses the central part of the Fore-Caucasus and most of the northern slopes of Caucasus Major. It borders with Rostov Oblast, Krasnodar Krai, Kalmykia, Dagestan, Chechnya, North Ossetia–Alania, Kabardino-Balkaria, and Karachay–Cherkessia.",0.0
2497,"(45, 64)",['Zhalagash'],"The Kyzylorda Region shares a border with the neighboring country of Uzbekistan. It is bound as well by three other regions of Kazakhstan: Aktobe Region to the west, Karaganda Region to the north and Turkistan Region to the east.
The Lesser Barsuki and Aral Karakum deserts are located in the region. The main lakes are Zhaksykylysh, Kamyslybas and Arys. The Syr Darya River, flowing from the Tian Shan mountains to the Aral Sea, passes through Kyzylorda Region.",1.0
2498,"(45, 85)",['Kunlun mountain '],,0.0
2499,"(45, 100)","[' Jinst', 'Bayankhong']","The Bayankhongor aimag includes very diverse geographic areas. It is typically divided into three areas: the mountainous and wooded Khangai in the north, the central steppe region, and the arid Gobi Desert in the south. 

Bayankhongor contains two mountain ranges, the Khangai Mountains in the north and the Gobi Altai Mountains in the central region. Ikh Bogd, the aimag's tallest mountain at 3957 meters, is part of the Gobi Altai range and is located outside of Bogd sum.
The largest lakes in Bayankhongor are Orog Nuur and Böön Tsagaan Nuur, which are found in the central semi-desert region of the aimag (the Valley of Lakes between the Khangai and Gobi Altai ranges), as are several other lakes. Due to the surrounding mountain areas, the lakes in the Valley of Lakes have no outlet and are therefore saline.
Khangai, in the north, contains several hot and cold mineral springs. Shargaljuut, a town about 54 km north of the aimag capital, boasts over 300 springs and has developed a popular resort to take advantage of this natural feature. The mineral waters of the various springs are used by the local people to treat a variety of ailments. Furthermore, there are a handful of genuine oases in the south of the province, most of which are in the Shinejinst area. The most famous oasis, Ekhiin-Gol, was once home to the Lama Dambijant or Ja Lama, an early 20th-century revolutionary turned bandit.",0.0
2500,"(45, 135)",['Primorye'],"Border length — over 3,000 kilometers (1,864 mi), including 1,350 kilometers (839 mi) of the sea borders.
Highest peak — Anik Mountain, 1,933 meters (6,342 ft)
Rail network length — 1,628 kilometers (1,012 mi) (of which 345 kilometers (214 mi) are electrified).
Automobile road length — 12,633 kilometers (7,850 mi)Primorsky Krai, bordered by China (Jilin and Heilongjiang), North Korea (Rason) and Khabarovsk Krai, and the relatively warm—although freezing in winter—waters of the Sea of Japan, is the southeasternmost region of Russia, located between the 42° and 48° north latitude and 130° and 139° east longitude. It is stretched in the meridianal direction, the distance from its extreme northern point to its most southerly point being about 900 kilometers (559 mi).",1.0
2501,"(45, 136)",['Dalnegorsk'],"Border length — over 3,000 kilometers (1,864 mi), including 1,350 kilometers (839 mi) of the sea borders.
Highest peak — Anik Mountain, 1,933 meters (6,342 ft)
Rail network length — 1,628 kilometers (1,012 mi) (of which 345 kilometers (214 mi) are electrified).
Automobile road length — 12,633 kilometers (7,850 mi)Primorsky Krai, bordered by China (Jilin and Heilongjiang), North Korea (Rason) and Khabarovsk Krai, and the relatively warm—although freezing in winter—waters of the Sea of Japan, is the southeasternmost region of Russia, located between the 42° and 48° north latitude and 130° and 139° east longitude. It is stretched in the meridianal direction, the distance from its extreme northern point to its most southerly point being about 900 kilometers (559 mi).",1.0
2502,"(46, -116)",['Chehalus'],0,1.0
2503,"(46, -94)","['Virginie', 'Virginie', 'Virginie', 'Virginie', 'Minnesota', 'Minnesota', 'Minnesota', 'Minnesota', 'Brainerd', 'Minnesota', ' Minnesota']","Minnesota is the second northernmost U.S. state (after Alaska) and northernmost contiguous state, as the isolated Northwest Angle in Lake of the Woods County is the only part of the 48 contiguous states north of the 49th parallel. The state is part of the U.S. region known as the Upper Midwest and part of North America's Great Lakes region. It shares a Lake Superior water border with Michigan and a land and water border with Wisconsin to the east. Iowa is to the south, North Dakota and South Dakota are to the west, and the Canadian provinces of Ontario and Manitoba are to the north. With 86,943 square miles (225,180 km2), or approximately 2.25% of the United States, Minnesota is the 12th-largest state.",1.0
2504,"(46, -92)",['Siren town'],"The Town of Siren is located in southern Burnett County, with Polk County along its southern border. The village of Siren, a municipality fully surrounded by the Town of Siren, is located west of the geographic center of the town.
According to the United States Census Bureau, the town has a total area of 35.8 square miles (92.8 km2), of which 31.4 square miles (81.3 km2) is land and 4.4 square miles (11.5 km2), or 12.40%, is water. There are 15 named lakes wholly or partially in the town, of which Clam Lake along the Clam River is the largest.",0.0
2505,"(46, -89)",['Hurley'],"Elizabeth Jane Hurley (born 10 June 1965) is an English actress and model.
As an actress, her best-known film roles have been as Vanessa Kensington in Austin Powers: International Man of Mystery (1997) and as the Devil in Bedazzled (2000). Hurley's television roles include the E! original series The Royals (2015–2018) and portraying Morgan le Fay in Runaways (2019), based on the Marvel Comics series of the same name. 
Her first role in a big budget film was in Passenger 57 (1992). In 1994, Hurley accompanied Hugh Grant to the London premiere of his film Four Weddings and a Funeral, in a plunging black Versace dress held together with gold safety pins, which gained her instant media attention.She has been associated with the cosmetics company Estée Lauder since the company gave Hurley her first modelling job at the age of 29. They have featured her as a representative and model for their products, especially perfumes such as Sensuous, Intuition, and Pleasures, since 1995. Hurley owns an eponymous beachwear line.",1.0
2506,"(46, -88)",['Marquette county'],"According to the United States Census Bureau, the county has a total area of 3,425 square miles (8,870 km2), of which 1,808 square miles (4,680 km2) is land and 1,616 square miles (4,190 km2) (47%) is water. It is the largest county in Michigan by land area and fourth-largest by total area.
The Huron Mountains are located in the county. To the north of the county is Lake Superior.",1.0
2507,"(46, -74)","['Montreal', 'Montreal']","Montreal is in the southwest of the province of Quebec. The city covers most of the Island of Montreal at the confluence of the Saint Lawrence and Ottawa Rivers. The port of Montreal lies at one end of the Saint Lawrence Seaway, the river gateway that stretches from the Great Lakes to the Atlantic. Montreal is defined by its location between the Saint Lawrence river to its south and the Rivière des Prairies to its north. The city is named after the most prominent geographical feature on the island, a three-head hill called Mount Royal, topped at 232 m (761 ft) above sea level.Montreal is at the centre of the Montreal Metropolitan Community, and is bordered by the city of Laval to the north; Longueuil, Saint-Lambert, Brossard, and other municipalities to the south; Repentigny to the east and the West Island municipalities to the west. The anglophone enclaves of Westmount, Montreal West, Hampstead, Côte Saint-Luc, the Town of Mount Royal and the francophone enclave Montreal East are all surrounded by Montreal.",1.0
2508,"(46, -72)",['Drummondville'],"Drummondville is a city in the Centre-du-Québec region of Quebec, located east of Montreal on the Saint-François River. The population as of the Canada 2021 Census was 79,258. The mayor of Drummondville is Stéphanie Lacoste.
Drummondville is the seat of Drummond Regional County Municipality, and of the judicial district of Drummond.

",0.0
2509,"(46, -1)","['Charente-Maritime', 'Charente-Maritime']","Charente-Maritime is part of the Nouvelle-Aquitaine administrative region. It is surrounded by the departments of Gironde, Charente, Deux-Sèvres, Dordogne and Vendée. It has a land area of 6864 km2 and 651,358 inhabitants as of 2019.The important rivers are the Charente and its tributaries, the Boutonne and the Seugne, along with the Sèvre Niortaise, the Seudre and the Garonne, in its downstream part, which is the estuary of the Gironde.
The department includes the islands of Île de Ré, Île d'Aix, Ile d'Oléron and Île Madame.
The department forms the northern part of the Aquitaine Basin. It is separated from the Massif Armoricain by the Marais Poitevin to the north-west and from the Parisian basin by the Seuil du Poitou to the north-east. The highest point in the department is in the woods of Chantemerlière, near the commune of Contré in the north-east, and rises to 173 m.",0.0
2510,"(46, 0)",[' Cognac'],"Cognac is situated on the river Charente between the towns of Angoulême and Saintes. The majority of the town has been built on the river's left bank, with the smaller right bank area known as the Saint Jacques district. The town is situated on one of the pilgrimage routes to Santiago de Compostela and is home to the French Air Force training base 709. Cognac is 400 kilometers (250 mi) southwest of Paris.",0.0
2511,"(46, 1)",['Limousin'],"At 84,061 square kilometres, Nouvelle-Aquitaine is larger than French Guiana, which makes it the largest region of metropolitan and overseas France.
Nouvelle-Aquitaine is delimited by four other French regions (Pays de la Loire to the north-west, Centre-Val de Loire to the northeast, Auvergne-Rhône-Alpes to the east, and Occitania to the south-east), three autonomous communities in Spain to the south (from east to west, Aragon, Navarre, and Basque Country), and the North Atlantic Ocean (the eastern part of Bay of Biscay, Golfe de Gascogne in French) to the west.",0.0
2512,"(46, 3)",['Auvergne-Rhone-Alpes'],,0.0
2513,"(46, 5)","['Lyon city ', ' Auvergne', 'French Alps']","The Rhône and Saône converge to the south of the historic city centre, forming a peninsula – the ""Presqu'île"" – bounded by two large hills to the west and north and a large plain eastward. Place Bellecour is located on the Presqu'île between the two rivers and is the third-largest public square in France. The broad, pedestrian-only Rue de la République leads north from Place Bellecour.
The northern hill is La Croix-Rousse, known as ""the hill that works"" because it is traditionally home to many small silk workshops, an industry for which the city has long been renowned.The western hill is Fourvière, known as ""the hill that prays"" because it is the location for Basilica of Notre-Dame de Fourvière, several convents, and Archbishop residence. The district, Vieux Lyon, also hosts the Tour métallique (a highly visible TV tower, replicating the last stage of the Eiffel Tower) and one of the city's railways. Fourvière, along with portions of the Presqu'île and much of La Croix-Rousse, is designated as a UNESCO World Heritage Site.East of the Rhône from the Presqu'île is a large flat area upon which sits much of modern Lyon and contains most of the city's population. Situated in this area is La Part-Dieu urban centre, which clusters the landmark structures Tour Incity, Tour Part-Dieu, Tour Oxygène, and Tour Swiss Life, as well as the city's primary railway station, Gare de Lyon-Part-Dieu.
North of this district lays the sixth arrondissement, which is home to one of Europe's largest urban parks, the Parc de la Tête d'or, as well as Lycée du Parc and Interpol's world headquarters.",0.0
2514,"(46, 6)","['Grand-Bornand', 'Geneva', 'Geneve province', ' St Gervais ', ""Val d'Isere"", ""Val d'Isere"", 'Mont Blanc', 'Chamonix', "" Val d'Isere"", 'Alps', 'Alps', 'Alps', 'Alps', 'Alps']","Located on the western slope of the Aravis mountain range not far from Mont Blanc, Annecy Lake and  Switzerland, Le Grand-Bornand is a summer and winter resort which developed around an old village. Le Grand-Bornand is in a wide part of the valley which has allowed it to develop – the village of Petit-Bornand, located downstream, is in a narrower part of the valley. The commune of Le Grand-Bornand is made-up of three areas: the Bouchet valley, the Chinaillon valley and the village of Le Grand-Bornand located at the junction of the two valleys. The hamlet of Chinaillon to the north east of Le Grand-Bornand is the main ski centre. The valley of Bouchet is located upstream of the village along the course of the river Borne.",1.0
2515,"(46, 7)","['Lenk', 'Martigny']","Lenk has an area of 122.96 km2 (47.48 sq mi).  As of 2012, a total of 44.82 km2 (17.31 sq mi) or 36.4% is used for agricultural purposes, while 28.32 km2 (10.93 sq mi) or 23.0% is forested.   The rest of the municipality is 2.4 km2 (0.93 sq mi) or 2.0% is settled (buildings or roads), 1.12 km2 (0.43 sq mi) or 0.9% is either rivers or lakes and 46.38 km2 (17.91 sq mi) or 37.7% is unproductive land.During the same year, housing and buildings made up 1.1% and transportation infrastructure made up 0.7%.  A total of 17.7% of the total land area is heavily forested and 3.6% is covered with orchards or small clusters of trees.  Of the agricultural land, 7.9% is pasturage and 28.5% is used for alpine pastures.  Of the water in the municipality, 0.2% is in lakes and 0.7% is in rivers and streams.  Of the unproductive areas, 5.8% is unproductive vegetation, 23.4% is too rocky for vegetation and 8.5% of the land is covered by glaciers.It lies in the Simmental valley of the Bernese Oberland. Lenk lies 80 km (50 mi) from Bern and 100 km (62 mi) from Montreux.
Lenk is the highest municipality in Simmental. The municipal area includes many mountains, the highest of which is the Wildstrubel (3,243 m (10,640 ft)). Somewhat below the Wildstrubel, by the Siebenbrunnen (""seven fountains"") comes the Simme River, which gives Simmental (""Simme Valley"") its name. A number of creeks flow into the Simme, and the Iffig Creek, the Iffigfall (its waterfall), and the Iffigsee (its lake) are attractions for hikers. Other mountains nearby include the Wildhorn (3248 m) and Niesehorn (2776 m), commonly reached via trekking routes that begin in Lenk.
The large municipality includes the cooperative farms (Bäuerten) of Aegerten and Brand as well as the villages of Lenk, Gutenbrunnen, Ober- and Pöschenried.
On 31 December 2009 Amtsbezirk Obersimmental, the municipality's former district, was dissolved.  On the following day, 1 January 2010, it joined the newly created Verwaltungskreis Obersimmental-Saanen.",1.0
2516,"(46, 8)","['Evolene ', 'Alpes Bernoises', 'Valais', 'Saas-Fee', 'Valais Province']","Evolène has an area, as of 2011, of 210 square kilometers (81 sq mi).  Of this area, 17.7% is used for agricultural purposes, while 12.0% is forested.  Of the rest of the land, 0.9% is settled (buildings or roads) and 69.3% is unproductive land.The municipality is located in the Hérens district and was part of Hérens until 1882.
It is located south of Sion in the Pennine Alps. It is one of the last strongholds of the Franco-Provençal language, being the only village in Switzerland where all generations speak it.The commune of Evolène is situated in the Val d'Hérens. Evolène is one of the largest municipalities in Switzerland despite having no more than 1,600 inhabitants. This is due to the broken nature of its surrounding alpine terrain, which includes the highest point in the commune, la Dent Blanche (white tooth) at 4,357 m (14,295 ft). Due to its mountain terrain Evolène is subjected to a number of natural dangers such as avalanches and aggressive erosion of its main river due to the recession of three surrounding glaciers.
The commune is made up of several close-lying villages. The main village is Evolène, fortunately situated on a plateau above the river (to avoid flooding of the river), as well as being protected from avalanches by a surrounding forest. Thanks to its favourable position, Evolène was quickly established as the safest village to expand and therefore has become the biggest village in the commune.
Other villages that make up the Evolène commune, such as Arolla, les Haudères, La Sage, La Forclaz and Villa do not benefit from the same level of natural protection as Evolène and are therefore exposed to more risks and have thus become less desirable to develop. The small village of les Haudères is closely situated to Evolène, at the very extremity of Val d'Hérens. The even smaller villages of Villa and La Sage are found about 300 meters (980 ft) up from Evolène. Orientated towards the South, Villa and La Sage benefit from generous sunlight hours. They are also situated near large Swiss mountain meadows which extend up to an altitude of 2,700 meters (8,900 ft). 
The villages of Evolène and Les Haudères and the hamlet of Lana are part of the Inventory of Swiss Heritage Sites.",0.0
2517,"(46, 9)","['Sopraceneri', 'Tessin', 'Tessin', 'Ticino canton', ' Ticino', 'Loveno']","Ticino is the southernmost canton of Switzerland. With a few exceptions in the extreme north and south of the canton, it lies entirely in the Ticino basin, a tributary of the Po. Along with Valais and the Grisons, it is one of the three cantons whose territory comprehends the Po basin, therefore south of the Alps. However, contrary to those cantons (and all others), all settlements of Ticino are on the south side of the Alps, therefore separated from the Swiss Plateau (and most of the country) by the great Alpine barrier. The canton also comprehends some small areas in the Rhine basin in the north, at the Gotthard Pass and around lake of Santa Maria. The extreme south of the canton is drained by the Po as well, but through the Breggia and Adda, and Gaggiolo, Olona, Lambro.
The canton is traditionally (but not administratively) split into two regions. The northern region, the Sopraceneri, is formed by the valleys around Lake Maggiore and includes the highest mountains of the canton and the main Alpine watershed. The southern region, the Sottoceneri, is the region around Lake Lugano, and marks the beginning of the southern Alpine foothills. Between the two regions is Monte Ceneri, a moderately elevated mountain pass and important north-south axis. The Sopraceneri is constituted by the districts of Bellinzona, Blenio, Leventina, Locarno, Riviera and Vallemaggia, and makes up about 85% of the territory and 43% of the population. The Sottoceneri is constituted by the districts of Lugano and Mendrisio, and makes up about 15% of the territory and 57% of the population. While Lugano, the largest city, is in the densely populated Sottoceneri, the two other main cities, Bellinzona and Locarno, are in the Sopraceneri.
The Ticino, which gives its name to the canton, is the largest river of Ticino. It flows from the northwest through the Bedretto Valley and the Leventina Valley to enter Lake Maggiore near Locarno. Its main tributaries are the Brenno in the Blenio Valley and the Moesa in the Mesolcina Valley in the Grisons. The lands of most of the canton are shaped by the river, which in its mid portion forms a wide valley, commonly known as the Riviera. The western lands of the canton, however, are drained by the Maggia. The Verzasca Valley is between the Leventina Valley and the Maggia Valley. There is also a smaller area that drains directly into the Lake Lugano. Most of the land is considered within the Alps, but a small area is part of the plain of the Po which drains the north of Italy.

Although it includes the lowest point of Switzerland (Lake Maggiore) as well as its lowest town (Ascona), the topography of Ticino is extremely rugged, as it is the fourth canton with the biggest elevation difference. It lies essentially within the Alps, in particular the Lepontine Alps, the Saint-Gotthard Massif and the Lugano Prealps. The longest and deepest valleys are those of the Ticino, Verzasca and Maggia. The two highest mountains are the Rheinwaldhorn and the Basòdino. Other notable mountains are Pizzo Rotondo (highest of the Gotthard Massif), Pizzo Campo Tencia (highest fully within the canton), Monte Generoso (highest south of Lake Lugano) and Monte Tamaro (most prominent of the canton). For an exhaustive list, see list of mountains of Ticino.
The area of the canton is 2,812 square kilometres (1,086 sq mi), of which about three-quarters are considered productive to trees or crops. Forests cover about a third of the area, but also the lakes Maggiore (or Verbano) and Lugano (or Ceresio) make up a considerable minority. The canton shares borders with three other cantons across the main ridge of the Alps: Valais to the northwest, to which it is connected by the Nufenen Pass, Uri to the north, to which it is connected by the Gotthard Pass and the Grisons to the northeast, to which it is connected by the Lukmanier Pass and the Mesolcina Valley; the latter valley, a few kilometres north of Bellinzona, being the only (natural) low elevation access to another canton. Ticino shares international borders with Italy as well. To the southwest is the region of Piedmont and to the southeast is the region of Lombardy. The main border crossing between Italy and Switzerland is that of Chiasso, in the extreme south of the canton.",1.0
2518,"(46, 10)","['Valtellina', 'Bergame', 'Lombardi region', 'Brescia', 'Brescia', 'Lombardy province', 'Tartano']","The most important comune of the valley is Sondrio; the others major centers are Aprica, Morbegno, Tirano, Bormio and Livigno. Although Livigno is on the northern side of the alpine watershed, it is considered part of Valtellina as it falls within the province of Sondrio.",2.0
2519,"(46, 11)","['  Lago di Garda ', 'Trentin-Haut-Adige']",,0.0
2520,"(46, 12)","[' Longarone ', 'Veneto', 'Dolomites', 'Venice', ' Veneto provinces']","The town is located on a road linking Belluno to Cortina d'Ampezzo, close to the borders of Veneto with Friuli-Venezia Giulia. Its nearest villages are Castellavazzo, Casso and Erto.",3.0
